 1325.000  11  0.020   1.00   0.00   1.00 PI0  DSG  KU(14)P  JLAB PRL
 KUNKEL, PC 06-19-14, G12
  74.60 0.00081  0.00008  78.28 0.00100  0.00010  80.10 0.00153  0.00015
  81.92 0.00162  0.00016  83.72 0.00073  0.00007  87.31 0.00092  0.00009
  89.10 0.00064  0.00007  91.79 0.00084  0.00008  96.28 0.00023  0.00002
 101.72 0.00107  0.00011 107.27 0.00114  0.00012 112.99 0.00246  0.00025
 118.97 0.00256  0.00026 125.32 0.00601  0.00060 132.21 0.00429  0.00043
 4775.000  34  0.020   1.00   0.00   1.00 PI0  DSG  KU(14)P  JLAB PRL
 KUNKEL, PC 06-19-14, G12
  30.75 0.50672  0.05114  34.09 0.10395  0.01049  37.17 0.11479  0.01159
  40.04 0.13799  0.01393  42.75 0.09169  0.00925  45.32 0.08714  0.00879
  47.79 0.09863  0.00995  50.16 0.06705  0.00677  52.46 0.02791  0.00282
  54.68 0.02575  0.00260  56.85 0.02208  0.00223  58.96 0.01412  0.00143
  61.03 0.00964  0.00097  63.06 0.00718  0.00073  65.05 0.00181  0.00018
  67.01 0.00102  0.00010  70.84 0.00032  0.00003  72.73 0.00151  0.00015
  76.44 0.00046  0.00005  78.28 0.00060  0.00006  80.10 0.00127  0.00013
  81.92 0.00083  0.00008  83.72 0.00102  0.00010  85.52 0.00029  0.00003
  87.31 0.00161  0.00016  91.79 0.00084  0.00009  96.28 0.00119  0.00012
 101.72 0.00100  0.00010 107.27 0.00111  0.00011 112.99 0.00158  0.00016
 118.97 0.00200  0.00020 125.32 0.00447  0.00045 132.21 0.00342  0.00035
 139.96 0.00337  0.00034   0.00 0.00000  0.00000   0.00 0.00000  0.00000
 4825.000  33  0.020   1.00   0.00   1.00 PI0  DSG  KU(14)P  JLAB PRL
 KUNKEL, PC 06-19-14, G12
  34.09 0.16320  0.01656  37.17 0.12984  0.01318  40.04 0.12250  0.01243
  42.75 0.08433  0.00856  45.32 0.12243  0.01243  47.79 0.09008  0.00914
  50.16 0.08105  0.00823  52.46 0.03454  0.00351  54.68 0.03039  0.00308
  56.85 0.02897  0.00294  58.96 0.01455  0.00148  61.03 0.00720  0.00073
  63.06 0.00350  0.00036  65.05 0.00137  0.00014  67.01 0.00018  0.00002
  68.94 0.00122  0.00012  70.84 0.00079  0.00008  74.60 0.00111  0.00011
  76.44 0.00039  0.00004  78.28 0.00079  0.00008  80.10 0.00126  0.00013
  81.92 0.00106  0.00011  83.72 0.00208  0.00021  87.31 0.00046  0.00005
  91.79 0.00116  0.00012  96.28 0.00051  0.00005 101.72 0.00052  0.00005
 107.27 0.00182  0.00018 112.99 0.00084  0.00009 118.97 0.00104  0.00011
 125.32 0.00674  0.00068 132.21 0.00170  0.00017 149.25 0.00459  0.00047
 4875.000  35  0.020   1.00   0.00   1.00 PI0  DSG  KU(14)P  JLAB PRL
 KUNKEL, PC 06-19-14, G12
  34.09 0.13663  0.01394  37.17 0.13102  0.01337  40.04 0.09603  0.00980
  42.75 0.08512  0.00869  45.32 0.10920  0.01114  47.79 0.06785  0.00692
  50.16 0.05440  0.00555  52.46 0.02415  0.00247  54.68 0.02175  0.00222
  56.85 0.01499  0.00153  58.96 0.00785  0.00080  61.03 0.00672  0.00069
  63.06 0.00293  0.00030  65.05 0.00111  0.00011  68.94 0.00036  0.00004
  70.84 0.00122  0.00012  72.73 0.00038  0.00004  74.60 0.00073  0.00008
  76.44 0.00079  0.00008  78.28 0.00045  0.00005  80.10 0.00057  0.00006
  81.92 0.00052  0.00005  83.72 0.00075  0.00008  85.52 0.00190  0.00019
  87.31 0.00154  0.00016  89.10 0.00042  0.00004  91.79 0.00026  0.00003
  96.28 0.00103  0.00011 101.72 0.00097  0.00010 107.27 0.00076  0.00008
 112.99 0.00207  0.00021 118.97 0.00160  0.00016 125.32 0.00255  0.00026
 132.21 0.00263  0.00027 139.96 0.00868  0.00089   0.00 0.00000  0.00000
 4925.000  31  0.020   1.00   0.00   1.00 PI0  DSG  KU(14)P  JLAB PRL
 KUNKEL, PC 06-19-14, G12
  34.09 0.19679  0.02019  37.17 0.09560  0.00981  40.04 0.08689  0.00892
  42.75 0.10153  0.01042  45.32 0.08221  0.00844  47.79 0.08677  0.00890
  50.16 0.05235  0.00537  52.46 0.01925  0.00198  54.68 0.02201  0.00226
  56.85 0.01004  0.00103  58.96 0.00883  0.00091  61.03 0.00555  0.00057
  63.06 0.00217  0.00022  65.05 0.00050  0.00005  67.01 0.00095  0.00010
  70.84 0.00039  0.00004  72.73 0.00081  0.00008  76.44 0.00037  0.00004
  80.10 0.00092  0.00009  81.92 0.00076  0.00008  83.72 0.00016  0.00002
  87.31 0.00054  0.00006  89.10 0.00047  0.00005  91.79 0.00045  0.00005
  96.28 0.00033  0.00003 101.72 0.00047  0.00005 107.27 0.00106  0.00011
 112.99 0.00118  0.00012 118.97 0.00193  0.00020 125.32 0.00319  0.00033
 132.21 0.00182  0.00019   0.00 0.00000  0.00000   0.00 0.00000  0.00000
 4975.000  33  0.020   1.00   0.00   1.00 PI0  DSG  KU(14)P  JLAB PRL
 KUNKEL, PC 06-19-14, G12
  34.09 0.19289  0.01990  37.17 0.08111  0.00837  40.04 0.08286  0.00855
  42.75 0.07557  0.00780  45.32 0.09024  0.00931  47.79 0.05895  0.00608
  50.16 0.04978  0.00514  52.46 0.02613  0.00270  54.68 0.01893  0.00195
  56.85 0.01405  0.00145  58.96 0.00877  0.00091  61.03 0.00398  0.00041
  63.06 0.00285  0.00029  65.05 0.00165  0.00017  70.84 0.00039  0.00004
  72.73 0.00088  0.00009  74.60 0.00195  0.00020  76.44 0.00058  0.00006
  78.28 0.00091  0.00009  80.10 0.00132  0.00014  81.92 0.00029  0.00003
  83.72 0.00066  0.00007  85.52 0.00025  0.00003  87.31 0.00076  0.00008
  91.79 0.00040  0.00004  96.28 0.00034  0.00004 101.72 0.00101  0.00010
 107.27 0.00115  0.00012 112.99 0.00078  0.00008 118.97 0.00090  0.00009
 125.32 0.00485  0.00050 132.21 0.00471  0.00049 139.96 0.00601  0.00062
 5025.000  34  0.020   1.00   0.00   1.00 PI0  DSG  KU(14)P  JLAB PRL
 KUNKEL, PC 06-19-14, G12
  30.75 0.26852  0.02786  37.17 0.10806  0.01121  40.04 0.09988  0.01036
  42.75 0.10113  0.01049  45.32 0.08453  0.00877  47.79 0.09633  0.00999
  50.16 0.04761  0.00494  52.46 0.02780  0.00288  54.68 0.02317  0.00240
  56.85 0.01169  0.00121  58.96 0.02051  0.00213  61.03 0.00653  0.00068
  63.06 0.00273  0.00028  65.05 0.00039  0.00004  67.01 0.00012  0.00001
  68.94 0.00044  0.00005  70.84 0.00022  0.00002  72.73 0.00122  0.00013
  76.44 0.00098  0.00010  78.28 0.00037  0.00004  80.10 0.00230  0.00024
  81.92 0.00036  0.00004  83.72 0.00048  0.00005  85.52 0.00033  0.00003
  87.31 0.00033  0.00003  89.10 0.00065  0.00007  91.79 0.00043  0.00004
  96.28 0.00033  0.00003 101.72 0.00026  0.00003 107.27 0.00041  0.00004
 112.99 0.00239  0.00025 118.97 0.00039  0.00004 125.32 0.00341  0.00035
 139.96 0.00370  0.00038   0.00 0.00000  0.00000   0.00 0.00000  0.00000
 5075.000  33  0.020   1.00   0.00   1.00 PI0  DSG  KU(14)P  JLAB PRL
 KUNKEL, PC 06-19-14, G12
  34.09 0.05427  0.00566  37.17 0.11287  0.01178  40.04 0.06537  0.00682
  42.75 0.08772  0.00915  45.32 0.08103  0.00845  47.79 0.07509  0.00783
  50.16 0.02576  0.00269  52.46 0.01594  0.00166  54.68 0.01654  0.00173
  56.85 0.01300  0.00136  58.96 0.00731  0.00076  61.03 0.00630  0.00066
  65.05 0.00014  0.00002  67.01 0.00105  0.00011  68.94 0.00040  0.00004
  70.84 0.00032  0.00003  72.73 0.00093  0.00010  74.60 0.00140  0.00015
  76.44 0.00094  0.00010  80.10 0.00036  0.00004  81.92 0.00053  0.00006
  85.52 0.00107  0.00011  87.31 0.00039  0.00004  89.10 0.00005  0.00001
  91.79 0.00019  0.00002  96.28 0.00035  0.00004 101.72 0.00029  0.00003
 107.27 0.00102  0.00011 112.99 0.00128  0.00013 118.97 0.00108  0.00011
 125.32 0.00136  0.00014 132.21 0.00441  0.00046 139.96 0.00243  0.00025
 5125.000  33  0.020   1.00   0.00   1.00 PI0  DSG  KU(14)P  JLAB PRL
 KUNKEL, PC 06-19-14, G12
  30.75 0.38591  0.04048  34.09 0.11186  0.01173  37.17 0.08263  0.00867
  40.04 0.10595  0.01111  42.75 0.10368  0.01088  45.32 0.07628  0.00800
  47.79 0.08506  0.00892  50.16 0.02717  0.00285  52.46 0.02141  0.00225
  54.68 0.00878  0.00092  56.84 0.01138  0.00119  58.96 0.00602  0.00063
  61.03 0.00442  0.00046  63.06 0.00123  0.00013  65.05 0.00043  0.00005
  68.94 0.00046  0.00005  70.84 0.00140  0.00015  72.73 0.00090  0.00008
  76.44 0.00127  0.00013  78.28 0.00022  0.00002  80.10 0.00067  0.00007
  81.92 0.00036  0.00004  85.52 0.00037  0.00004  89.10 0.00029  0.00003
  91.79 0.00028  0.00003  96.28 0.00038  0.00004 101.72 0.00080  0.00008
 107.27 0.00097  0.00010 112.99 0.00094  0.00010 118.97 0.00039  0.00004
 125.32 0.00284  0.00030 132.21 0.00396  0.00042 139.96 0.00324  0.00034
 5175.000  31  0.020   1.00   0.00   1.00 PI0  DSG  KU(14)P  JLAB PRL
 KUNKEL, PC 06-19-14, G12
  34.09 0.11545  0.01218  37.17 0.14033  0.01480  40.04 0.11685  0.01232
  42.75 0.08909  0.00940  45.32 0.07991  0.00843  47.79 0.08016  0.00845
  50.16 0.03041  0.00321  52.46 0.02326  0.00245  54.68 0.01781  0.00188
  56.85 0.01107  0.00117  58.96 0.09900  0.00104  61.03 0.00349  0.00037
  63.06 0.00065  0.00007  65.05 0.00129  0.00014  67.01 0.00036  0.00004
  70.84 0.00056  0.00006  72.73 0.00109  0.00012  76.44 0.00083  0.00009
  78.28 0.00078  0.00008  80.10 0.00069  0.00007  87.31 0.00032  0.00003
  89.10 0.00010  0.00001  91.79 0.00035  0.00004  96.28 0.00060  0.00006
 101.72 0.00089  0.00009 107.27 0.00071  0.00008 112.99 0.00118  0.00013
 118.97 0.00099  0.00011 125.32 0.00172  0.00018 132.21 0.00543  0.00057
 139.96 0.00183  0.00019   0.00 0.00000  0.00000   0.00 0.00000  0.00000
 5225.000  32  0.020   1.00   0.00   1.00 PI0  DSG  KU(14)P  JLAB PRL
 KUNKEL, PC 06-19-14, G12
  34.09 0.22901  0.02428  37.17 0.08092  0.00858  40.04 0.08716  0.00924
  42.75 0.09473  0.01004  45.32 0.07233  0.00767  47.79 0.07152  0.00758
  50.16 0.02934  0.00311  52.46 0.02497  0.00265  54.68 0.01067  0.00113
  56.85 0.01091  0.00116  58.96 0.00627  0.00067  61.03 0.00186  0.00020
  63.06 0.00062  0.00007  67.01 0.00005  0.00001  70.84 0.00173  0.00018
  72.73 0.00098  0.00010  74.60 0.00076  0.00008  76.44 0.00053  0.00006
  78.28 0.00035  0.00004  80.10 0.00057  0.00006  81.92 0.00059  0.00006
  85.52 0.00021  0.00002  87.31 0.00069  0.00007  91.79 0.00053  0.00006
  96.28 0.00043  0.00005 101.72 0.00051  0.00005 107.27 0.00122  0.00013
 112.99 0.00079  0.00008 118.97 0.00143  0.00015 125.32 0.00306  0.00032
 132.21 0.00487  0.00052 139.96 0.00079  0.00008   0.00 0.00000  0.00000
 5275.000  28  0.020   1.00   0.00   1.00 PI0  DSG  KU(14)P  JLAB PRL
 KUNKEL, PC 06-19-14, G12
  34.09 0.09372  0.01000  37.17 0.10249  0.01093  40.04 0.10515  0.01121
  42.75 0.09385  0.01001  45.32 0.07364  0.00785  47.79 0.05148  0.00549
  50.16 0.01586  0.00169  52.46 0.02272  0.00242  54.68 0.01201  0.00128
  56.85 0.01131  0.00121  58.96 0.00666  0.00071  61.03 0.00326  0.00035
  63.06 0.00228  0.00024  65.05 0.00050  0.00005  70.84 0.00145  0.00016
  72.73 0.00145  0.00015  78.28 0.00177  0.00019  80.10 0.00128  0.00014
  81.92 0.00073  0.00008  85.52 0.00039  0.00004  91.79 0.00057  0.00006
  96.28 0.00021  0.00002 101.72 0.00036  0.00004 112.99 0.00034  0.00004
 118.97 0.00080  0.00009 125.32 0.00153  0.00016 132.21 0.00120  0.00013
 139.96 0.00118  0.00013   0.00 0.00000  0.00000   0.00 0.00000  0.00000
 5325.000  30  0.020   1.00   0.00   1.00 PI0  DSG  KU(14)P  JLAB PRL
 KUNKEL, PC 06-19-14, G12
  34.09 0.14690  0.01574  37.17 0.07809  0.00837  40.04 0.10727  0.01150
  42.75 0.05565  0.00597  45.32 0.09117  0.00977  47.79 0.06254  0.00670
  50.16 0.01533  0.00164  52.46 0.01948  0.00209  54.68 0.00934  0.00100
  56.85 0.00535  0.00057  58.96 0.00587  0.00063  61.03 0.00330  0.00035
  63.06 0.00058  0.00006  70.84 0.00095  0.00010  72.73 0.00096  0.00010
  74.60 0.00078  0.00008  76.44 0.00058  0.00006  78.28 0.00121  0.00013
  83.72 0.00031  0.00003  85.52 0.00024  0.00003  87.31 0.00018  0.00002
  89.10 0.00010  0.00001  91.79 0.00010  0.00001  96.28 0.00010  0.00001
 107.27 0.00127  0.00014 112.99 0.00022  0.00002 118.97 0.00052  0.00006
 125.32 0.00152  0.00016 132.21 0.00393  0.00042 139.96 0.00101  0.00011
 5375.000  32  0.020   1.00   0.00   1.00 PI0  DSG  KU(14)P  JLAB PRL
 KUNKEL, PC 06-19-14, G12
  34.09 0.17111  0.01844  37.17 0.09775  0.01053  40.04 0.13766  0.01483
  42.75 0.08499  0.00916  45.32 0.07850  0.00846  47.79 0.04369  0.00471
  50.16 0.01924  0.00207  52.46 0.01398  0.00151  54.68 0.00813  0.00088
  56.85 0.00779  0.00084  58.96 0.01166  0.00126  61.03 0.00997  0.00011
  63.06 0.00987  0.00011  70.84 0.00569  0.00006  72.73 0.00066  0.00007
  76.44 0.00078  0.00008  78.28 0.00025  0.00003  80.10 0.00078  0.00008
  81.92 0.00033  0.00004  83.72 0.00051  0.00006  85.52 0.00054  0.00006
  87.31 0.00071  0.00008  89.10 0.00052  0.00006  91.79 0.00035  0.00004
 101.72 0.00048  0.00005 107.27 0.00093  0.00010 112.99 0.00064  0.00007
 118.97 0.00067  0.00007 125.32 0.00080  0.00009 132.21 0.00072  0.00008
 139.96 0.00561  0.00060   0.00 0.00000  0.00000   0.00 0.00000  0.00000
 5425.000  31  0.020   1.00   0.00   1.00 PI0  DSG  KU(14)P  JLAB PRL
 KUNKEL, PC 06-19-14, G12
  34.09 0.13195  0.01430  37.17 0.06898  0.00747  40.04 0.09357  0.01014
  42.75 0.08043  0.00871  45.32 0.08984  0.00973  47.79 0.03508  0.00380
  50.16 0.01655  0.00179  52.46 0.01656  0.00179  54.68 0.01079  0.00117
  56.85 0.01076  0.00117  58.96 0.00178  0.00019  63.06 0.00048  0.00005
  67.01 0.00084  0.00009  68.94 0.00014  0.00002  74.60 0.00039  0.00004
  76.44 0.00044  0.00005  78.28 0.00054  0.00006  80.10 0.00061  0.00007
  83.72 0.00125  0.00014  85.52 0.00012  0.00001  87.31 0.00030  0.00003
  89.10 0.00018  0.00002  91.79 0.00033  0.00004  96.28 0.00045  0.00005
 101.72 0.00040  0.00004 107.27 0.00016  0.00002 112.99 0.00087  0.00009
 118.97 0.00134  0.00015 125.32 0.00116  0.00013 132.21 0.00073  0.00008
 139.96 0.00252  0.00027   0.00 0.00000  0.00000   0.00 0.00000  0.00000
